images_file_name,annotations_id,categories_id,categories_name,bbox_x,bbox_y,bbox_w,bbox_h
K-002483-003743-004378-019552_0_2_0_2_90_000_200.png,3112,19551,트루비타정 60mg/병,128,69,331,484
K-002483-003743-004378-019552_0_2_0_2_90_000_200.png,3121,4377,타이레놀정500mg,590,702,225,450
K-002483-003743-004378-019552_0_2_0_2_90_000_200.png,3118,2482,뮤테란캡슐 100mg,629,31,201,482
K-002483-003743-004378-019552_0_2_0_2_90_000_200.png,3116,3742,알드린정,129,802,329,316
K-002483-003743-004378-022627_0_2_0_2_70_000_200.png,1137,3742,알드린정,484,151,315,302
K-002483-003743-004378-022627_0_2_0_2_70_000_200.png,1147,22626,메가파워정 90mg/병,524,605,314,495
K-002483-003743-004378-022627_0_2_0_2_70_000_200.png,1139,4377,타이레놀정500mg,136,104,221,441
K-002483-003743-004378-022627_0_2_0_2_70_000_200.png,1142,2482,뮤테란캡슐 100mg,96,692,215,490
K-002483-003743-004378-022627_0_2_0_2_75_000_200.png,1140,4377,타이레놀정500mg,596,705,233,467
K-002483-003743-004378-022627_0_2_0_2_75_000_200.png,1136,3742,알드린정,130,813,338,332
K-002483-003743-004378-022627_0_2_0_2_75_000_200.png,1145,22626,메가파워정 90mg/병,108,147,304,484
K-002483-003743-004378-022627_0_2_0_2_90_000_200.png,1146,22626,메가파워정 90mg/병,102,116,310,479
K-002483-003743-004378-022627_0_2_0_2_90_000_200.png,1138,3742,알드린정,128,802,330,316
K-002483-003743-004378-022627_0_2_0_2_90_000_200.png,1143,2482,뮤테란캡슐 100mg,631,29,200,485
K-002483-003743-004378-022627_0_2_0_2_90_000_200.png,1141,4377,타이레놀정500mg,588,702,227,453
K-002483-003743-004378-023223_0_2_0_2_70_000_200.png,5489,3742,알드린정,485,151,312,301
K-002483-003743-004378-023223_0_2_0_2_70_000_200.png,5488,4377,타이레놀정500mg,135,102,221,443
K-002483-003743-004378-023223_0_2_0_2_75_000_200.png,5484,2482,뮤테란캡슐 100mg,621,77,196,458
K-002483-003743-004378-023223_0_2_0_2_75_000_200.png,5492,23222,비타비백정 100mg/병,129,101,291,508
K-002483-003743-004378-023223_0_2_0_2_75_000_200.png,5486,4377,타이레놀정500mg,595,705,234,465
K-002483-003743-004378-023223_0_2_0_2_75_000_200.png,5490,3742,알드린정,131,813,337,331
K-002483-003743-004378-023223_0_2_0_2_90_000_200.png,5493,23222,비타비백정 100mg/병,119,69,297,502
K-002483-003743-004378-023223_0_2_0_2_90_000_200.png,5487,4377,타이레놀정500mg,589,702,225,451
K-002483-003743-005886-006192_0_2_0_2_70_000_200.png,2415,5885,타이레놀이알서방정(아세트아미노펜)(수출용),98,65,245,482
K-002483-003743-005886-006192_0_2_0_2_70_000_200.png,2416,2482,뮤테란캡슐 100mg,51,683,283,455
K-002483-003743-005886-006192_0_2_0_2_70_000_200.png,2422,6191,삐콤씨에프정 618.6mg/병,411,704,501,351
K-002483-003743-005886-006192_0_2_0_2_70_000_200.png,2421,3742,알드린정,535,151,319,307
K-002483-003743-005886-006192_0_2_0_2_75_000_200.png,2418,2482,뮤테란캡슐 100mg,600,103,288,458
K-002483-003743-005886-006192_0_2_0_2_75_000_200.png,2413,5885,타이레놀이알서방정(아세트아미노펜)(수출용),614,693,233,516
K-002483-003743-005886-006192_0_2_0_2_90_000_200.png,2414,5885,타이레놀이알서방정(아세트아미노펜)(수출용),599,696,242,497
K-002483-003743-005886-006192_0_2_0_2_90_000_200.png,2417,2482,뮤테란캡슐 100mg,615,78,274,454
K-002483-003743-005886-006192_0_2_0_2_90_000_200.png,2420,3742,알드린정,74,803,329,318
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,1437,3742,알드린정,535,152,319,306
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,1442,12777,다보타민큐정 10mg/병,471,654,404,467
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,1439,2482,뮤테란캡슐 100mg,52,683,282,453
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,1433,5885,타이레놀이알서방정(아세트아미노펜)(수출용),99,65,243,481
K-002483-003743-005886-012778_0_2_0_2_75_000_200.png,1432,5885,타이레놀이알서방정(아세트아미노펜)(수출용),612,695,236,515
K-002483-003743-005886-012778_0_2_0_2_75_000_200.png,1438,2482,뮤테란캡슐 100mg,597,109,290,451
K-002483-003743-005886-012778_0_2_0_2_90_000_200.png,1434,5885,타이레놀이알서방정(아세트아미노펜)(수출용),600,697,241,496
K-002483-003743-005886-012778_0_2_0_2_90_000_200.png,1440,2482,뮤테란캡슐 100mg,615,79,273,453
K-002483-003743-005886-019552_0_2_0_2_70_000_200.png,2015,19551,트루비타정 60mg/병,443,699,402,432
K-002483-003743-005886-019552_0_2_0_2_70_000_200.png,2018,3742,알드린정,536,152,318,305
K-002483-003743-005886-019552_0_2_0_2_70_000_200.png,2013,5885,타이레놀이알서방정(아세트아미노펜)(수출용),99,67,242,478
K-002483-003743-005886-019552_0_2_0_2_75_000_200.png,2020,2482,뮤테란캡슐 100mg,598,108,289,451
K-002483-003743-005886-019552_0_2_0_2_75_000_200.png,2014,19551,트루비타정 60mg/병,119,112,379,432
K-002483-003743-005886-019552_0_2_0_2_75_000_200.png,2011,5885,타이레놀이알서방정(아세트아미노펜)(수출용),611,693,238,519
K-002483-003743-005886-019552_0_2_0_2_90_000_200.png,2016,19551,트루비타정 60mg/병,114,74,386,431
K-002483-003743-005886-019552_0_2_0_2_90_000_200.png,2019,3742,알드린정,75,803,327,318
K-002483-003743-005886-019552_0_2_0_2_90_000_200.png,2022,2482,뮤테란캡슐 100mg,612,78,277,453
K-002483-003743-005886-022627_0_2_0_2_70_000_200.png,5231,5885,타이레놀이알서방정(아세트아미노펜)(수출용),99,63,243,483
K-002483-003743-005886-022627_0_2_0_2_70_000_200.png,5221,3742,알드린정,535,152,319,307
K-002483-003743-005886-022627_0_2_0_2_70_000_200.png,5224,22626,메가파워정 90mg/병,540,656,334,487
K-002483-003743-005886-022627_0_2_0_2_70_000_200.png,5226,2482,뮤테란캡슐 100mg,51,681,282,456
K-002483-003743-005886-022627_0_2_0_2_75_000_200.png,5225,22626,메가파워정 90mg/병,90,104,313,478
K-002483-003743-005886-022627_0_2_0_2_75_000_200.png,5228,2482,뮤테란캡슐 100mg,595,104,296,459
K-002483-003743-005886-022627_0_2_0_2_75_000_200.png,5229,5885,타이레놀이알서방정(아세트아미노펜)(수출용),610,693,240,519
K-002483-003743-005886-022627_0_2_0_2_90_000_200.png,5230,5885,타이레놀이알서방정(아세트아미노펜)(수출용),599,697,243,497
K-002483-003743-005886-022627_0_2_0_2_90_000_200.png,5222,3742,알드린정,75,801,328,319
K-002483-003743-005886-022627_0_2_0_2_90_000_200.png,5223,22626,메가파워정 90mg/병,70,61,336,483
K-002483-003743-005886-022627_0_2_0_2_90_000_200.png,5227,2482,뮤테란캡슐 100mg,615,78,273,456
K-002483-003743-005886-023223_0_2_0_2_70_000_200.png,869,2482,뮤테란캡슐 100mg,51,683,283,456
K-002483-003743-005886-023223_0_2_0_2_70_000_200.png,867,3742,알드린정,535,150,320,307
K-002483-003743-005886-023223_0_2_0_2_70_000_200.png,863,23222,비타비백정 100mg/병,497,657,414,452
K-002483-003743-005886-023223_0_2_0_2_75_000_200.png,870,2482,뮤테란캡슐 100mg,598,106,290,454
K-002483-003743-005886-023223_0_2_0_2_75_000_200.png,866,3742,알드린정,77,818,331,325
K-002483-003743-005886-023223_0_2_0_2_90_000_200.png,864,23222,비타비백정 100mg/병,47,93,399,443
K-002483-003743-005886-023223_0_2_0_2_90_000_200.png,868,3742,알드린정,75,801,328,319
K-002483-003743-005886-023223_0_2_0_2_90_000_200.png,871,2482,뮤테란캡슐 100mg,617,78,273,455
K-002483-003743-005886-023223_0_2_0_2_90_000_200.png,873,5885,타이레놀이알서방정(아세트아미노펜)(수출용),598,698,244,495
K-002483-003743-006192-012081_0_2_0_2_70_000_200.png,825,12080,리렉스펜정 300mg/PTP,108,103,231,438
K-002483-003743-006192-012081_0_2_0_2_75_000_200.png,819,2482,뮤테란캡슐 100mg,586,101,234,474
K-002483-003743-006192-012081_0_2_0_2_75_000_200.png,827,3742,알드린정,119,797,329,328
K-002483-003743-006192-012081_0_2_0_2_75_000_200.png,822,6191,삐콤씨에프정 618.6mg/병,127,148,288,541
K-002483-003743-006192-012081_0_2_0_2_75_000_200.png,826,12080,리렉스펜정 300mg/PTP,606,712,246,471
K-002483-003743-006192-012081_0_2_0_2_90_000_200.png,829,3742,알드린정,117,787,325,319
K-002483-003743-006192-012081_0_2_0_2_90_000_200.png,821,6191,삐콤씨에프정 618.6mg/병,131,126,278,535
K-002483-003743-006192-012081_0_2_0_2_90_000_200.png,818,2482,뮤테란캡슐 100mg,590,70,247,482
K-002483-003743-006192-013395_0_2_0_2_70_000_200.png,2439,2482,뮤테란캡슐 100mg,61,655,209,482
K-002483-003743-006192-013395_0_2_0_2_70_000_200.png,2442,6191,삐콤씨에프정 618.6mg/병,506,602,273,544
K-002483-003743-006192-013395_0_2_0_2_70_000_200.png,2434,13394,써스펜8시간이알서방정 650mg,76,83,234,488
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,2437,3742,알드린정,129,845,334,334
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,2440,2482,뮤테란캡슐 100mg,654,108,227,473
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,2443,6191,삐콤씨에프정 618.6mg/병,143,53,294,582
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,2433,13394,써스펜8시간이알서방정 650mg,644,673,250,514
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,2441,2482,뮤테란캡슐 100mg,664,74,218,487
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,2438,3742,알드린정,127,834,323,323
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,2435,13394,써스펜8시간이알서방정 650mg,636,676,236,491
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,2444,6191,삐콤씨에프정 618.6mg/병,159,58,276,533
K-002483-003743-006192-022362_0_2_0_2_70_000_200.png,931,6191,삐콤씨에프정 618.6mg/병,84,122,258,386
K-002483-003743-006192-022362_0_2_0_2_70_000_200.png,932,2482,뮤테란캡슐 100mg,84,660,222,497
K-002483-003743-006192-022362_0_2_0_2_70_000_200.png,936,22361,맥시부펜이알정 300mg,555,593,343,502
K-002483-003743-006192-022362_0_2_0_2_75_000_200.png,933,2482,뮤테란캡슐 100mg,626,93,205,483
K-002483-003743-006192-022362_0_2_0_2_75_000_200.png,937,22361,맥시부펜이알정 300mg,609,736,271,421
K-002483-003743-006192-022362_0_2_0_2_75_000_200.png,929,6191,삐콤씨에프정 618.6mg/병,57,124,340,513
K-002483-003743-006192-022362_0_2_0_2_90_000_200.png,934,2482,뮤테란캡슐 100mg,633,61,203,487
K-002483-003743-006192-022362_0_2_0_2_90_000_200.png,940,3742,알드린정,122,826,322,323
K-002483-003743-012081-012778_0_2_0_2_70_000_200.png,2155,12080,리렉스펜정 300mg/PTP,108,103,230,437
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,2159,3742,알드린정,119,796,330,329
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,2154,12777,다보타민큐정 10mg/병,109,129,305,540
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,2156,12080,리렉스펜정 300mg/PTP,606,713,245,470
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,2161,2482,뮤테란캡슐 100mg,586,99,234,477
K-002483-003743-012081-012778_0_2_0_2_90_000_200.png,2162,2482,뮤테란캡슐 100mg,595,68,243,483
K-002483-003743-012081-012778_0_2_0_2_90_000_200.png,2152,12777,다보타민큐정 10mg/병,108,115,309,518
K-002483-003743-012081-012778_0_2_0_2_90_000_200.png,2160,3742,알드린정,118,786,323,320
K-002483-003743-012081-012778_0_2_0_2_90_000_200.png,2157,12080,리렉스펜정 300mg/PTP,599,707,236,452
K-002483-003743-012081-019552_0_2_0_2_70_000_200.png,2715,19551,트루비타정 60mg/병,523,606,325,496
K-002483-003743-012081-019552_0_2_0_2_75_000_200.png,2714,2482,뮤테란캡슐 100mg,558,100,232,476
K-002483-003743-012081-019552_0_2_0_2_75_000_200.png,2718,12080,리렉스펜정 300mg/PTP,608,712,244,472
K-002483-003743-012081-019552_0_2_0_2_75_000_200.png,2716,19551,트루비타정 60mg/병,99,136,324,494
K-002483-003743-012081-019552_0_2_0_2_90_000_200.png,2717,19551,트루비타정 60mg/병,95,104,329,492
K-002483-003743-012081-019552_0_2_0_2_90_000_200.png,2719,12080,리렉스펜정 300mg/PTP,99,708,235,451
K-002483-003743-012081-019552_0_2_0_2_90_000_200.png,2712,2482,뮤테란캡슐 100mg,593,70,245,478
K-002483-003743-012081-019552_0_2_0_2_90_000_200.png,2709,3742,알드린정,118,786,323,320
K-002483-003743-012081-022627_0_2_0_2_70_000_200.png,4530,2482,뮤테란캡슐 100mg,88,665,259,476
K-002483-003743-012081-022627_0_2_0_2_70_000_200.png,4529,3742,알드린정,495,169,315,297
K-002483-003743-012081-022627_0_2_0_2_70_000_200.png,4537,22626,메가파워정 90mg/병,530,590,307,482
K-002483-003743-012081-022627_0_2_0_2_75_000_200.png,4528,3742,알드린정,120,796,330,329
K-002483-003743-012081-022627_0_2_0_2_75_000_200.png,4531,2482,뮤테란캡슐 100mg,588,94,234,481
K-002483-003743-012081-022627_0_2_0_2_90_000_200.png,4532,2482,뮤테란캡슐 100mg,595,69,243,483
K-002483-003743-012081-022627_0_2_0_2_90_000_200.png,4536,22626,메가파워정 90mg/병,99,135,313,485
K-002483-003743-012081-023223_0_2_0_2_70_000_200.png,178,2482,뮤테란캡슐 100mg,89,665,260,478
K-002483-003743-012081-023223_0_2_0_2_70_000_200.png,181,12080,리렉스펜정 300mg/PTP,108,102,230,439
K-002483-003743-012081-023223_0_2_0_2_70_000_200.png,176,23222,비타비백정 100mg/병,525,593,313,497
K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,177,23222,비타비백정 100mg/병,105,144,310,502
K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,174,3742,알드린정,120,796,331,330
K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,179,2482,뮤테란캡슐 100mg,587,96,233,483
K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,183,12080,리렉스펜정 300mg/PTP,607,713,245,468
K-002483-003743-012081-023223_0_2_0_2_90_000_200.png,175,23222,비타비백정 100mg/병,102,117,309,493
K-002483-003743-012081-023223_0_2_0_2_90_000_200.png,172,3742,알드린정,119,786,325,320
K-002483-003743-012081-023223_0_2_0_2_90_000_200.png,182,12080,리렉스펜정 300mg/PTP,600,706,236,456
K-002483-003743-012778-013395_0_2_0_2_70_000_200.png,1529,2482,뮤테란캡슐 100mg,62,655,205,483
K-002483-003743-012778-013395_0_2_0_2_70_000_200.png,1533,12777,다보타민큐정 10mg/병,506,606,301,518
K-002483-003743-012778-013395_0_2_0_2_70_000_200.png,1525,13394,써스펜8시간이알서방정 650mg,75,88,233,480
K-002483-003743-012778-013395_0_2_0_2_70_000_200.png,1536,3742,알드린정,486,118,310,305
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,1528,2482,뮤테란캡슐 100mg,656,108,226,473
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,1531,12777,다보타민큐정 10mg/병,127,91,313,542
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,1535,3742,알드린정,129,844,333,334
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,1527,13394,써스펜8시간이알서방정 650mg,643,672,251,515
K-002483-003743-012778-013395_0_2_0_2_90_000_200.png,1532,12777,다보타민큐정 10mg/병,126,74,314,525
K-002483-003743-012778-013395_0_2_0_2_90_000_200.png,1526,13394,써스펜8시간이알서방정 650mg,637,675,235,492
K-002483-003743-012778-013395_0_2_0_2_90_000_200.png,1534,3742,알드린정,128,833,322,323
K-002483-003743-012778-013395_0_2_0_2_90_000_200.png,1530,2482,뮤테란캡슐 100mg,665,75,216,485
K-002483-003743-012778-022362_0_2_0_2_70_000_200.png,737,2482,뮤테란캡슐 100mg,84,659,219,499
K-002483-003743-012778-022362_0_2_0_2_70_000_200.png,747,22361,맥시부펜이알정 300mg,83,120,259,387
K-002483-003743-012778-022362_0_2_0_2_70_000_200.png,743,3742,알드린정,491,127,311,301
K-002483-003743-012778-022362_0_2_0_2_75_000_200.png,740,12777,다보타민큐정 10mg/병,129,195,274,536
K-002483-003743-012778-022362_0_2_0_2_75_000_200.png,746,22361,맥시부펜이알정 300mg,611,735,270,422
K-002483-003743-012778-022362_0_2_0_2_90_000_200.png,744,3742,알드린정,122,826,322,324
K-002483-003743-012778-022362_0_2_0_2_90_000_200.png,742,12777,다보타민큐정 10mg/병,121,176,289,521
K-002483-003743-012778-022362_0_2_0_2_90_000_200.png,738,2482,뮤테란캡슐 100mg,634,62,203,486
K-002483-003743-013395-019552_0_2_0_2_70_000_200.png,4895,19551,트루비타정 60mg/병,506,591,310,493
K-002483-003743-013395-019552_0_2_0_2_70_000_200.png,4890,13394,써스펜8시간이알서방정 650mg,84,79,229,487
K-002483-003743-013395-019552_0_2_0_2_75_000_200.png,4889,3742,알드린정,117,840,331,333
K-002483-003743-013395-019552_0_2_0_2_75_000_200.png,4892,13394,써스펜8시간이알서방정 650mg,637,675,238,519
K-002483-003743-013395-019552_0_2_0_2_75_000_200.png,4885,2482,뮤테란캡슐 100mg,661,109,215,478
K-002483-003743-013395-019552_0_2_0_2_75_000_200.png,4894,19551,트루비타정 60mg/병,117,126,324,527
K-002483-003743-013395-019552_0_2_0_2_90_000_200.png,4891,13394,써스펜8시간이알서방정 650mg,627,676,229,497
K-002483-003743-013395-019552_0_2_0_2_90_000_200.png,4893,19551,트루비타정 60mg/병,123,118,315,498
K-002483-003743-013395-022627_0_2_0_2_70_000_200.png,2183,2482,뮤테란캡슐 100mg,61,649,204,486
K-002483-003743-013395-022627_0_2_0_2_70_000_200.png,2187,13394,써스펜8시간이알서방정 650mg,86,80,228,487
K-002483-003743-013395-022627_0_2_0_2_70_000_200.png,2180,3742,알드린정,498,125,312,303
K-002483-003743-013395-022627_0_2_0_2_75_000_200.png,2182,2482,뮤테란캡슐 100mg,659,110,216,479
K-002483-003743-013395-022627_0_2_0_2_75_000_200.png,2178,22626,메가파워정 90mg/병,96,208,310,485
K-002483-003743-013395-022627_0_2_0_2_75_000_200.png,2179,3742,알드린정,117,839,330,333
K-002483-003743-013395-022627_0_2_0_2_90_000_200.png,2181,3742,알드린정,114,825,326,326
K-002483-003743-013395-022627_0_2_0_2_90_000_200.png,2185,13394,써스펜8시간이알서방정 650mg,629,676,227,498
K-002483-003743-013395-022627_0_2_0_2_90_000_200.png,2184,2482,뮤테란캡슐 100mg,671,83,204,480
K-002483-003743-013395-023223_0_2_0_2_70_000_200.png,3730,2482,뮤테란캡슐 100mg,61,647,204,488
K-002483-003743-013395-023223_0_2_0_2_70_000_200.png,3722,23222,비타비백정 100mg/병,540,613,295,509
K-002483-003743-013395-023223_0_2_0_2_75_000_200.png,3729,2482,뮤테란캡슐 100mg,659,106,218,482
K-002483-003743-013395-023223_0_2_0_2_75_000_200.png,3723,3742,알드린정,118,841,329,330
K-002483-003743-013395-023223_0_2_0_2_90_000_200.png,3727,13394,써스펜8시간이알서방정 650mg,628,679,228,494
K-002483-003743-013395-023223_0_2_0_2_90_000_200.png,3721,23222,비타비백정 100mg/병,95,79,305,512
K-002483-003743-013395-023223_0_2_0_2_90_000_200.png,3724,3742,알드린정,115,826,324,324
K-002483-003743-019552-022362_0_2_0_2_70_000_200.png,302,19551,트루비타정 60mg/병,506,599,318,488
K-002483-003743-019552-022362_0_2_0_2_70_000_200.png,311,2482,뮤테란캡슐 100mg,90,660,210,495
K-002483-003743-019552-022362_0_2_0_2_70_000_200.png,307,22361,맥시부펜이알정 300mg,83,119,259,389
K-002483-003743-019552-022362_0_2_0_2_75_000_200.png,306,3742,알드린정,122,839,334,333
K-002483-003743-019552-022362_0_2_0_2_75_000_200.png,309,22361,맥시부펜이알정 300mg,610,736,271,422
K-002483-003743-019552-022362_0_2_0_2_75_000_200.png,310,2482,뮤테란캡슐 100mg,629,103,199,467
K-002483-003743-019552-022362_0_2_0_2_90_000_200.png,312,2482,뮤테란캡슐 100mg,639,62,196,486
K-002483-003743-019552-022362_0_2_0_2_90_000_200.png,308,22361,맥시부펜이알정 300mg,599,734,266,405
K-002483-003743-019552-022362_0_2_0_2_90_000_200.png,303,19551,트루비타정 60mg/병,117,117,322,493
K-002483-003743-019552-022362_0_2_0_2_90_000_200.png,305,3742,알드린정,122,826,322,322
K-002483-003743-022362-022627_0_2_0_2_70_000_200.png,3234,2482,뮤테란캡슐 100mg,91,659,211,496
K-002483-003743-022362-022627_0_2_0_2_70_000_200.png,3231,3742,알드린정,490,127,312,301
K-002483-003743-022362-022627_0_2_0_2_70_000_200.png,3227,22626,메가파워정 90mg/병,520,596,311,485
K-002483-003743-022362-022627_0_2_0_2_70_000_200.png,3229,22361,맥시부펜이알정 300mg,82,118,259,389
K-002483-003743-022362-022627_0_2_0_2_75_000_200.png,3233,3742,알드린정,122,838,334,333
K-002483-003743-022362-022627_0_2_0_2_75_000_200.png,3236,2482,뮤테란캡슐 100mg,627,102,202,465
K-002483-003743-022362-022627_0_2_0_2_75_000_200.png,3226,22626,메가파워정 90mg/병,112,156,307,490
K-002483-003743-022362-022627_0_2_0_2_90_000_200.png,3225,22626,메가파워정 90mg/병,106,126,308,487
K-002483-003743-022362-022627_0_2_0_2_90_000_200.png,3232,3742,알드린정,122,826,323,324
K-002483-003743-022362-022627_0_2_0_2_90_000_200.png,3230,22361,맥시부펜이알정 300mg,598,734,265,406
K-002483-003743-022362-022627_0_2_0_2_90_000_200.png,3235,2482,뮤테란캡슐 100mg,638,62,199,486
K-002483-003743-022362-023223_0_2_0_2_70_000_200.png,1745,3742,알드린정,492,127,312,300
K-002483-003743-022362-023223_0_2_0_2_70_000_200.png,1741,22361,맥시부펜이알정 300mg,83,122,259,386
K-002483-003743-022362-023223_0_2_0_2_75_000_200.png,1740,23222,비타비백정 100mg/병,137,148,289,511
K-002483-003743-022362-023223_0_2_0_2_75_000_200.png,1749,2482,뮤테란캡슐 100mg,626,103,204,464
K-002483-003743-022362-023223_0_2_0_2_75_000_200.png,1746,3742,알드린정,122,838,333,334
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,1743,22361,맥시부펜이알정 300mg,599,734,265,406
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,1744,3742,알드린정,122,826,323,324
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,1748,2482,뮤테란캡슐 100mg,640,62,196,487
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,1739,23222,비타비백정 100mg/병,136,120,294,500
K-002483-004378-005094-006192_0_2_0_2_70_000_200.png,5039,6191,삐콤씨에프정 618.6mg/병,489,597,331,498
K-002483-004378-005094-006192_0_2_0_2_70_000_200.png,5041,2482,뮤테란캡슐 100mg,87,680,236,480
K-002483-004378-005094-006192_0_2_0_2_70_000_200.png,5035,5093,삼남건조수산화알루미늄겔정,552,189,273,269
K-002483-004378-005094-006192_0_2_0_2_75_000_200.png,5034,5093,삼남건조수산화알루미늄겔정,108,813,285,283
K-002483-004378-005094-006192_0_2_0_2_75_000_200.png,5045,4377,타이레놀정500mg,600,702,220,472
K-002483-004378-005094-006192_0_2_0_2_75_000_200.png,5042,2482,뮤테란캡슐 100mg,608,88,214,473
K-002483-004378-005094-006192_0_2_0_2_75_000_200.png,5037,6191,삐콤씨에프정 618.6mg/병,126,132,341,502
K-002483-004378-005094-006192_0_2_0_2_90_000_200.png,5040,2482,뮤테란캡슐 100mg,618,50,222,483
K-002483-004378-005094-006192_0_2_0_2_90_000_200.png,5044,4377,타이레놀정500mg,594,702,214,453
K-002483-004378-005094-006192_0_2_0_2_90_000_200.png,5036,5093,삼남건조수산화알루미늄겔정,104,799,281,279
K-002483-004378-005094-012778_0_2_0_2_70_000_200.png,4773,12777,다보타민큐정 10mg/병,542,652,308,521
K-002483-004378-005094-012778_0_2_0_2_70_000_200.png,4769,5093,삼남건조수산화알루미늄겔정,551,188,274,270
K-002483-004378-005094-012778_0_2_0_2_70_000_200.png,4766,4377,타이레놀정500mg,136,108,214,439
K-002483-004378-005094-012778_0_2_0_2_75_000_200.png,4771,2482,뮤테란캡슐 100mg,610,83,212,477
K-002483-004378-005094-012778_0_2_0_2_75_000_200.png,4775,12777,다보타민큐정 10mg/병,96,55,307,534
K-002483-004378-005094-012778_0_2_0_2_75_000_200.png,4768,5093,삼남건조수산화알루미늄겔정,109,814,283,282
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,4764,4377,타이레놀정500mg,594,702,214,453
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,4767,5093,삼남건조수산화알루미늄겔정,105,798,279,278
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,4774,12777,다보타민큐정 10mg/병,100,37,303,518
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,4770,2482,뮤테란캡슐 100mg,620,52,220,478
K-002483-004378-005094-019552_0_2_0_2_70_000_200.png,4515,19551,트루비타정 60mg/병,510,559,323,490
K-002483-004378-005094-019552_0_2_0_2_70_000_200.png,4526,2482,뮤테란캡슐 100mg,85,676,238,481
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,4524,2482,뮤테란캡슐 100mg,609,85,212,475
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,4518,5093,삼남건조수산화알루미늄겔정,108,813,285,284
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,4521,4377,타이레놀정500mg,600,700,220,472
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,4517,19551,트루비타정 60mg/병,111,187,318,488
K-002483-004378-005094-019552_0_2_0_2_90_000_200.png,4519,5093,삼남건조수산화알루미늄겔정,104,799,280,279
K-002483-004378-005094-022627_0_2_0_2_70_000_200.png,2581,5093,삼남건조수산화알루미늄겔정,522,188,275,271
K-002483-004378-005094-022627_0_2_0_2_70_000_200.png,2575,2482,뮤테란캡슐 100mg,86,679,239,481
K-002483-004378-005094-022627_0_2_0_2_75_000_200.png,2571,22626,메가파워정 90mg/병,131,155,342,480
K-002483-004378-005094-022627_0_2_0_2_75_000_200.png,2579,4377,타이레놀정500mg,600,702,220,470
K-002483-004378-005094-022627_0_2_0_2_75_000_200.png,2582,5093,삼남건조수산화알루미늄겔정,108,813,284,283
K-002483-004378-005094-022627_0_2_0_2_90_000_200.png,2576,2482,뮤테란캡슐 100mg,620,53,221,476
K-002483-004378-005094-022627_0_2_0_2_90_000_200.png,2573,22626,메가파워정 90mg/병,127,131,348,468
K-002483-004378-005094-022627_0_2_0_2_90_000_200.png,2580,5093,삼남건조수산화알루미늄겔정,104,798,279,280
K-002483-004378-005094-023223_0_2_0_2_70_000_200.png,3994,4377,타이레놀정500mg,136,105,215,444
K-002483-004378-005094-023223_0_2_0_2_70_000_200.png,3996,5093,삼남건조수산화알루미늄겔정,553,190,273,269
K-002483-004378-005094-023223_0_2_0_2_70_000_200.png,3990,2482,뮤테란캡슐 100mg,89,677,230,480
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,3991,2482,뮤테란캡슐 100mg,613,75,211,486
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,3993,4377,타이레놀정500mg,600,702,222,471
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,3988,23222,비타비백정 100mg/병,82,111,375,466
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,3997,5093,삼남건조수산화알루미늄겔정,108,812,283,284
